"transcriber","alignment"
"Cons","B2B2B2E3E3E3E3e3d3E3B2B2B2E3E3E3e3d3E3e3d3"
"melodia","D4b2B2e3B2E3b3e4D4B3b3B2b2e3E3C3E3C3b3D4b3"
