"transcriber","alignment"
"Cons","d4C4b3d4d4d4d4d4C4b3C4d4C4d4b3d4d4d4d4d4d4b3g3g3g3g3g3g3b3d4d4C4b3C4d4d4C4b3"
"tony (frame)","d4C4C4d4g2g2d4--C4g2C4d4B3d3--d4C4d4C4C4d4G3--------------d4g2g2g2g2g2d4B3--"
