"transcriber","alignment"
"Cons","D4A3E3D4D4A3D3E3A3A3E3A3D4C4D4E3D4A3A3E3D3E3--D3C3"
"ss-pnn","D4A3--D4--A3D3E3E3b3F3A3--C4D4b3------E3D3E3d3D3d3"
