"transcriber","alignment"
"B","D3e3D3e3D3e3b2b2b2b2D3F2F2F2F2D3e3D3e3D3e3D3e3D3b2b2C3b2C3b2b2b2b2b2C3b2b2b2b2b2b2b2b2b2b2b2"
"tony (note)","D3e3D3D3D3--b2b2b2b2D3--------D3A2--------------b2b2--b2--b2b2b2----------------------------"
