"transcriber","alignment"
"B","b3A3C4b3A3A3A3A3A3G3G3A3G3G3G3G3G3A3A3A3A3G3G3G3G3G3G3"
"stf","b3B3----A3A3A3a3A3a3G3--G3--------A3b3A3a3a3G3G3G3G3--"
