"transcriber","alignment"
"Cons","A3A3A3--A3--A3d4E4A4F4----G4A4--A4F4D4C4A3G3C4A3G3G3"
"stf","a3A3A3b3A3b3A3d4D4E4F4a4g4G4a4b4A4F4F3d4a3G3b3C4a3a3"
