"transcriber","alignment"
"B","D3A2A2A2A2g2A2g2A2E2E2g2E2D2A2g2A2E2E2g2E2D2A2g2D3A2A2A2A2g2A2g2A2E2E2g2E2D2A2g2A2E2E2g2E2D2"
"ss-pnn","D3b2A2a2--g2a2--A2G2--------A2--A2d3--------A2----A2------g2A2--A2----g2----A2--------------"
