"transcriber","alignment"
"C","b3B3B3C4D4b3C4b3b3D4D4b3b3D4D4b3b3b3C4C4C4D4b3C4b3b3C4D4b3b3D4D4b3b3D4D4D4D4D4b3C4b3b3D4"
"melodia","--------D4b3C4b3b3A3G3----D4--b3----------D4b3B3b3--C4B3b3--D4B3b3--D4D4B3----b3D3d4----"
