"transcriber","alignment"
"Pub","D3D3D3D3D3D3D3D3b2b2b2b2D3F2F2F2F2F2D3b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2"
"ss-pnn","D3e3D3d3--------b2B2----D3A2----------b2C3b2B2b2B2b2B2b2------------------------------------"
