"transcriber","alignment"
"C","--------b3B3b3d4b3a3b3B3b3d4b3a3a4--a3b3B3--b3d4b3a3b3B3b3----"
"tony (note)","A2B2A2b2b3B3b3C4b3G3a3B3b3C4b3a3a3F3a3b3B3A3b3B3b3C4b3A3G3a3B3"
