"transcriber","alignment"
"A","A3A3A3g3E3D3D3g3D3E3D3D3g3A2B2A2A2A2A3A3D4D4D4A3D4A3A3A3g3A3g3E3D3D3g3--D3E3D3D3g3A2B2A2A2"
"ad-nnmf","----------D3D3--D3E4E4D3--------------------------------------E3D3D3e3E4D3E4D3D3E4E4D3E4--"
