"transcriber","alignment"
"Cons","A3A3A3--A3A3d4E4A4F4G4A4A4F4D4C4A3G3C4A3G3G3"
"ss-pnn","A3b3A3b3A3A3d4F4g4F4G4a4b4F4d4B3b3B3a3------"
