"transcriber","alignment"
"Cons","G4G4G4C4E4D4C4C4C4G3G3C4G4G4G4C4E4D4C4C4C4G3G3C4G4G4C4E4D4C4C4G3G3C4G4G4G4C4C4C4G3"
"madmom","G4e4--C4A3B3C4----------G4g4G4C4e4D4d4B3--G3----G4G4----D4a3----------------------"
