"transcriber","alignment"
"Pub","g4g4g4g4g4g4E4d4g4g4g4g4g4E4d4g4g4g4g4g4E4d4g4g4g4g4g4g4g4E4d4g4g4g4g4g4g4g4g4E4d4g4g4g4g4g4g4g4E4d4g4g4g4g4g4g4g4E4d4"
"stf","g4G4g4D4F4B3----g4G4g4D4B3----g4D4g4g4F4----g4--------------d4g4--------------E4--g4--------------d4------------------"
