"transcriber","alignment"
"A","e5d5d5B4B4A4B4F4A4g4g4D4g4G4G4D5D5D5C5E5D5G4D5D5C5A4C5"
"madmom","--d5d5B4------F4--g4G4D4F4g4G4D5d5e5d5G4e5--D5d5d5a4b4"
