"transcriber","alignment"
"B","e4e4G4b4b4b4a4G4F4e4C5C5C5a4G4F4e4C4b3b3e4--------e4G4F4F4b4a4F4e4"
"tony (frame)","e4G4a4b4a4b4a4G4F3e3C4C5b4a4G4G4e4F4b3e3F4F3a3g3b3e4G4g4--b4a4--e4"
