"transcriber","alignment"
"Cons","b3A3C4b3A3A3A3A3A3G3G3A3G3G3G3G3G3A3A3A3A3G3G3G3G3G3G3"
"tony (note)","B3----b3B3A3A3A3A3a3--A3a3G3------A3a3a3--G3----------"
