"transcriber","alignment"
"C","D3e3D3e3D3D3F3b2b2b2b2b2b2D3b2F2F2F2F2F2F2F2D3e3D3e3D3e3D3e3D3e3D3b2b2b2b2D3b2b2b2b2b2C3b2C3b2b2b2b2b2C3b2b2b2b2b2b2b2b2b2b2b2"
"melodia","D4e4D4b3E4B3--------------D3----------------D3E4D5g4b3b3A4b3------------------------------------------------------------------"
