"transcriber","alignment"
"Cons","e4e4G4b4b4b4a4G4F4e4C5C5b4a4G4F4G4F4e4C4b3b3e4e4G4F4F4a4G4G4G4b3e4e4G4F4b4a4F4e4"
"stf","b3e4b3b3G4b3a4b3----C5--b4b3e4b3----e4--b3--e4e4--F4b3G4b3b3e4b3e4b3e4b3G4b3D4b3"
