"transcriber","alignment"
"B","G4G4G4C4C4E4D4C4C4C4G3G3C4G4G4G4C4C4E4D4C4C4C4G3G3C4G4G4C4E4D4C4C4G3G3C4G4G4G4C4C4E4D4C4G3"
"ss-pnn","G4b3--C4------------G3B3--G4e4--C4A3B3--C4----G3d4a4----C4----C4a3------------------------"
