"transcriber","alignment"
"B","B2a3a3E3d3d3d3e3e3g3g3e3d3B2B2E3E3a3E3g3d3d3e3e3g3B2E3"
"ss-pnn","--a3--E3C3d3d3e3--g3D3----B2E3g3E3d3C3--d3D3e3D3g3--E3"
