"transcriber","alignment"
"B","e4e4d4e4d4B3b3a3g3b3b3a3b3B3b3a3e4d4B3b3a3g3g3g3g3d4d4d4e4e4d4e4d4B3b3a3g3b3b3a3b3B3"
"stf","e4A3--------b3----b3--a3----------d4----a3g3g3D4D4------e4D4--------b3a3--b3--------"
