"transcriber","alignment"
"Cons","G3G3F3F3F3b3A3a3a3G3F3F3F3G3b3A3b3A3G3G3F3F3F3C4C4C4C4G3b3"
"melodia","G3--F3----b3A3a3--G3F3----G3b3A3B3A3G3G3F3F3d4C4B3C4--G3b3"
