"transcriber","alignment"
"B","e4e4G4b4b4b4a4G4F4e4C5C5C5a4G4F4e4C4b3b3e4e4G4F4F4------------b4a4F4e4"
"tony (note)","e4E4a4b4a4b4a4a4F3e3d4C5b4a4G4G4F4D4b3b3e3--G4F4F3a3G3b3e4e4g4b4a4--e4"
