"transcriber","alignment"
"C","b3B3B3C4D4b3C4b3b3D4D4b3b3D4D4b3b3b3C4C4C4D4b3C4b3b3C4D4b3b3D4D4b3b3D4D4D4D4D4b3C4b3b3D4"
"crepe","d4------D4b3--b3--D4--b3A3D4--b3----------D4b3B3b3----D4B3b3D4B3------------------------"
