"transcriber","alignment"
"Cons","B3b3a3G3b3a3a3b3a3a3a3b3a3G3F3E3D3e3--E3A3a3E3e3E3e3"
"tony (note)","A3B3a3--b3a3a3G3G3G3b3a3a3G3E3E3d3e3e3E3a3a3a3G3E3--"
