"transcriber","alignment"
"C","B3b3a3b3a3a3G3b3a3a3a3b3a3G3E3E3e3d3e3E3a3a3G3E3e3e3"
"crepe","--b3B3--a3--G3g3G3----b3a3G3------------a3--G3E3----"
