"transcriber","alignment"
"B","A3A3A3A3A3d4E4A4F4G4A4A4F4D4C4A3G3C4A3G3G3"
"tony (frame)","A2b2A2d4F4a4g4--F4G4a4b4F4d3B3G2----------"
