"transcriber","alignment"
"C","----B3----b3--a3b3a3a3G3b3a3a3a3--b3--a3G3E3E3e3d3e3E3a3a3G3E3e3e3"
"madmom","A3b3B3B3B3b3b3a3b3a3a3G3G3G3G3a3G3b3b3a3a3a3E3e3a3----a3a3E3E3e3--"
