"transcriber","alignment"
"A","e4e4G4b4b4a4G4F4e4C5b4a4G4F4G4F4e4C4b3b3e4e4G4F4F4a4G4G4G4b3e4--e4G4F4b4G4F4e4--"
"stf","b3e4b3b3G4b3a4b3--C5b4b3e4b3----e4--b3--e4e4--F4b3--G4b3--b3e4b3e4b3e4b3G4b3D4b3"
