"transcriber","alignment"
"B","D4A3E3D4D4A3E3E3A3A3E3A3D4A3D4A3D4A3A3E3d3E3C3"
"melodia","A4A4--D4A4b4E4E4A3E4C4--D4E4E4--------E3------"
