"transcriber","alignment"
"A","G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4E4G4F4E4G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4E4G4F4E4"
"tony (note)","G4F4E4D4E4--A4G4F4E4G4--E4D4E4F4--G4E4E4G4F4E4D4E4G4--G4--E4----E4D4E4F4F4a4E4E4"
