"transcriber","alignment"
"Pub","G3G3F3F3F3F3A3A3A3A3A3G3F3F3--F3G3--A3b3A3G3G3F3F3F3C4C4C4C4G3b3"
"madmom","G3G3G3F3b3--A3b3b3A3G3G3F3F3E3F3G3b3A3b3B3a3F3g3F3F3g3F3C4C4B3b3"
