"transcriber","alignment"
"Pub","e5d5d5B4a4a4B4E4g4g4g4d4E4g4g4d5d5B4e5d5g4d5--d5B4a4B4"
"crepe","d5d5C5B4A4--B4F4G4g4D4----g4g4D5d5B4--d5g4F4D5d5b4a4--"
