"transcriber","alignment"
"B","A3F3e4D4F3e3D3b3A3D3e3D3G3F3C3A2F3A3d4B3A3d4A3F3b3A3F3E3D3b3A3F3E3D3G3F3C3A2"
"oaf","b2A2B2d3----------------------A2d3--d4a2--------------E3----------------C3--"
