"transcriber","alignment"
"B","e4G4b4a4G4F4e4C5a4G4F4--e4C4------b3--e4G4F4b4a4F4e4"
"ss-pnn","e4a4b4a4G4C5b4--a4G4F4C4e4G4F4a4G4b3E4e4G4F4b4a4F4e4"
