"transcriber","alignment"
"C","b2--D3--b2D3F3D3F3D3F3D3b2D3F3D3F3--D3--F3D3F3b2"
"stf","b2d3D3A2b2D3E3--F3D3A2d3--D3d3D3d3e3D3E3F3D3A2--"
