"transcriber","alignment"
"Cons","d4C4b3d4C4b3C4d4C4d4b3d4b3g3b3d4C4b3C4d4C4b3"
"madmom","C4D4b3B3C4B3a3--C4B3--d4B3G3B3D4B3b3a3------"
