"transcriber","alignment"
"C","G4C4E4D4C4G3C4G4C4E4D4C4G3C4G4C4E4D4C4G3C4G4C4G3"
"ss-pnn","G4b3----C4G3B3G4e4----C4A3B3--C4------G3d4a4C4a3"
