"transcriber","alignment"
"Cons","--g4E4d4g4E4d4g4E4d4g4E4d4g4E4d4g4E4d4g4E4d4"
"melodia","F4g4D4B4g4G4--g4D4--g4D4--g4F4--g4d4B4g4----"
