"transcriber","alignment"
"B","a3a4e4F4C4b3a3a4--e4F4C4e4F4a3a4e4F4C4b3a3C4b3a3F3"
"ss-pnn","a3G4e4B3C4b3a3G3a3e4F4--e4F4----e4F4--b3a3C4b3--F3"
