"transcriber","alignment"
"Cons","G3F3b3A3a3G3F3G3b3A3b3A3G3F3--C4----G3b3"
"crepe","G3F3b3A3a3G3F3G3b3A3B3A3a3F3d4C4B3d4G3b3"
