"transcriber","alignment"
"Cons","E4B3E4a4g4E4a4g4E4B3E4g4E4d4B3E4a4g4E4B3E4g4E4d4B3E4a4g4E4B3e4d4B3e4d4B3e4d4B3e4d4B3"
"tony (frame)","E4e4B3e4g4e4--g4E4e4B3e4C4e4------g4e4b3e4--E4e4B3e4--g4e4B3--d4B3D4d4B3--d4B3--d4B3"
