"transcriber","alignment"
"C","e4b3e4G4F4e4G4F4e4b3e4F4e4C4b3e4G4F4--e4b3e4F4e4C4b3e4G4F4e4b3e4C4b3D4C4b3D4C4b3D4C4b3"
"madmom","C4--e4G4g4e4G4--e4--------C4b3e4G4g4E4e4b3e4E4d4--b3e4E4G4e4d4--C4d4B3e4----C4d4B3d4--"
