"transcriber","alignment"
"Pub","G4F4E4F4E4D4E4F4A4G4F4E4F4E4e4E4G4F4E4F4E4D4C4D4E4F4g4G4F4E4G4F4E4F4E4D4E4F4A4G4F4E4F4E4e4E4G4F4E4F4E4D4C4D4E4F4g4G4F4E4"
"tony (frame)","--F4E4D4e4--E4g4--G4F4E4d4--------F4E4----D4----E4F4--G4--E4G4--E4e4--D4E4g4--G4F4E4----e4E4----------D4----E4F4--G4E4G2"
