"transcriber","alignment"
"A","e4G4--b4a4G4F4e4----C5b4a4G4F4G4F4e4C4b3e4G4F4a4G4--b3e4G4F4b4G4F4e4"
"tony (note)","e4E4a4b4a4b4a4F3e3d4C5b4a4G4F4D4------b3e3G4F4F3a3G3b3e4g4--b4a4--e4"
