"transcriber","alignment"
"A","B3--d4--B3d4a3g3B3------------d4--B3E4d4a3g3--------"
"melodia","B4g4d4b3B3d4B4C5B4b4B4b4B4d5g4d4b3B3e4d4B4d5a4e4B4d5"
