"transcriber","alignment"
"C","D3A2g2A2g2A2E2g2E2D2A2g2A2E2g2E2D2A2g2D3A2g2A2g2A2E2g2E2D2A2g2A2E2g2E2D2"
"tony (frame)","b2A2g2a2e2--E2------A2g2--E2------A2F2--A2g2------E2F2----A2g2a2E2------"
