"transcriber","alignment"
"A","a3C4d4e4F4e4F4e4F4e4D4d4C4d4e4F4e4F4e4d4C4d4e4F4d4e4F4d4e4F4e4d4B3d4"
"ad-nnmf","--------F4------------------------------------------------------B3--"
