"transcriber","alignment"
"B","B2----a3E3d3e3g3e3d3B2E3a3E3g3d3e3g3B2E3"
"tony (note)","E2C2b2a3E3d3A2d3A2B2e3g3D3b2E3d3e3g2E3A2"
