"transcriber","alignment"
"A","e4d4e4d4B3b3a3g3b3a3b3B3b3a3e4d4B3b3a3g3d4e4d4e4d4B3b3a3g3b3a3b3B3"
"crepe","e4D4--d4B3b3a3B3--a3b3B3b3a3--d4----a3g3D4e4D4--d4--b3a3--b3----B3"
