"transcriber","alignment"
"A","e5d5B4A4B4F4A4g4D4--g4G4D5C5E5D5G4--D5C5A4C5"
"madmom","--d5B4----F4g4G4D4F4g4G4D5d5e5d5G4e5D5d5a4b4"
