"transcriber","alignment"
"A","B3--------d4--B3d4a3g3B3------------d4B3E4d4a3g3------------"
"tony (note)","B4d5E4B4a4d4C4B3d4g3B4d5B4E3b4C5B2b3d4B3e4d4a3g3B4C5E3e3B4C5"
