"transcriber","alignment"
"C","e4G4b4a4G4F4e4C5b4a4G4F4e4C4b3e4G4F4a4G4b3e4G4F4b4a4F4e4"
"spice","e4--b4--G4----C5--a4G4F4----b3----F4------e4------a4D4e4"
