"transcriber","alignment"
"A","B3D4B3d4b3B3D4B3C4D4B3C4B3D4b3C4A3B3G3D4b3B3D4b3B3D4B3d4"
"melodia","--D4b3C4b3A3G3D4b3D4b3--B3--b3C4--B3b3D4B3b3D4--B3b3D3d4"
