"transcriber","alignment"
"Cons","b3D4b3C4b3D4b3D4b3D4b3C4b3D4b3D4b3D4b3C4b3D4"
"crepe","d4D4b3D4b3A3--D4b3D4b3B3b3D4B3--b3D4B3------"
