"transcriber","alignment"
"C","C4A3C4A3C4A3C4A3C4A3C4A3C4A3C4A3C4A3C4A3C4A3C4"
"ss-pnn","C4A3C4A3C4A3C4d4b3--C4A3b3--C4A3C4d4C4d4--A3--"
