"transcriber","alignment"
"B","--G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4G4F4E4G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4G4F4E4"
"madmom","C4G4F4E4B3E4----G4C4E4e4F4E4C4D4F4G4E4C4G4g4E4B3C4----G4F4--------D4E4C4D4C4--"
