"transcriber","alignment"
"A","e4b3e4g4F4e4g4F4e4b3e4F4e4B3b3e4g4F4e4C4b3e4F4e4C4b3e4g4F4e4C4b3e4C4b3e4C4b3e4C4b3e4C4b3"
"ad-nnmf","XX--------------------------------------------------------------------------------------"
