"transcriber","alignment"
"Cons","E4B3E4a4g4E4a4g4E4B3E4g4E4d4B3E4a4g4E4B3E4g4E4d4B3E4a4g4E4B3e4d4B3e4d4B3e4d4B3e4d4B3"
"melodia","e4------g4e4--g4E4e4--------B3e4b3g4e4b3e4--E4e4B3e4--g4----e4d4B3D4d4B3--d4B3--d4--"
