"transcriber","alignment"
"Pub","F4e4b3e4g4F4e4g4F4e4b3e4F4e4C4b3e4G4F4e4C4b3e4F4e4C4b3e4g4F4e4b3e4C4b3e4C4b3e4C4b3e4C4b3"
"oaf","--e4D4--g4--e4--F4E4--e4------b3e4g4--e4--b3e4B3----b3e4E4--e4b3D4C4B3D4C4B3d4C4B3d4C4B3"
