"transcriber","alignment"
"A","G4C4e4D4C4G3C4G4C4E4D4C4G3C4G4--C4E4D4C4G3C4G4C4G3"
"stf","G4--e4--C4A4B3G4g4G4--C4G4A4G4d4C4G4d4a4G4a3a4C4--"
