"transcriber","alignment"
"Cons","a3a4e4F4--C4b3a3a4e4F4C4e4--F4a3a4e4F4C4b3a3C4b3a3F3"
"tony (frame)","a3G4e4E4B3C4A3a3G3a3e4C4e4E4F4G3a3e4----b3a3C4b3--F3"
