"transcriber","alignment"
"C","a3a4e4F4C4b3a3a4e4F4C4e4F4a3a4e4F4C4b3a3C4b3a3F3"
"spice","a3e4D4e4B3A3a3--e4E4--e4F4G3a3------b3--C4b3----"
